review,sentiment
the series exceeded my expectations. The performance was outstanding.,positive
Mixed feelings about the product. It met some expectations but missed others.,neutral
this device didn't wow me but wasn't terrible. It was neither impressive nor disappointing.,neutral
Worst game I've ever bought. It was a waste of money.,negative
Five stars for the restaurant! It exceeded all my expectations.,positive
I'm very impressed with the series. Every aspect was perfectly executed.,positive
Highly recommend the game. Every aspect was perfectly executed.,positive
"this film is mediocre at best. It was worth the price, but just barely.",neutral
this show was terrible. Nothing worked as it should have.,negative
I was disappointed by this book. It lacked basic features.,negative
Would not recommend the restaurant. I was completely dissatisfied with everything.,negative
I'm very impressed with this device. The performance was outstanding.,positive
"Not bad, not great. the documentary is just okay. It was neither impressive nor disappointing.",neutral
I really enjoyed this book. It had amazing features.,positive
this show was average. The performance was inconsistent.,neutral
Best documentary I've ever bought. I was completely satisfied with everything.,positive
Would not recommend this book. The quality was poor.,negative
the restaurant fell short of expectations. The experience was frustrating from start to finish.,negative
I really enjoyed the service. I couldn't ask for anything better.,positive
Middle-of-the-road restaurant. It was neither impressive nor disappointing.,neutral
Highly recommend the experience. It provided incredible value for the money.,positive
the series has its pros and cons. It was neither impressive nor disappointing.,neutral
this device didn't wow me but wasn't terrible. It was neither impressive nor disappointing.,neutral
Awful experience with the experience. There were too many issues to count.,negative
Best experience I've ever downloaded. I was completely satisfied with everything.,positive
the service was fantastic! It exceeded all my expectations.,positive
I loved this device. I was completely satisfied with everything.,positive
Worst hotel I've ever tried. I was completely dissatisfied with everything.,negative
