review,sentiment
Mixed feelings about the series. The experience had both high and low points.,neutral
"Not bad, not great. the experience is just okay. It met some expectations but missed others.",neutral
Awful experience with the restaurant. Nothing worked as it should have.,negative
One star for this book. It failed to meet even my lowest expectations.,negative
Would not recommend this film. The quality was poor.,negative
"Not bad, not great. this show is just okay. Some aspects were good, others were not.",neutral
the product exceeded my expectations. It had amazing features.,positive
Don't waste your time on this hotel. It lacked basic features.,negative
Best game I've ever used. The quality was exceptional.,positive
Middle-of-the-road film. It was functional but not exceptional.,neutral
this show exceeded my expectations. The experience was flawless from start to finish.,positive
"Somewhat satisfied with this book. It was worth the price, but just barely.",neutral
I really enjoyed the documentary. The quality was exceptional.,positive
Highly recommend the game. The performance was outstanding.,positive
the series fell short of expectations. The quality was poor.,negative
One star for the movie. The performance was disappointing.,negative
I really enjoyed this hotel. The performance was outstanding.,positive
I regret watched this hotel. The quality was poor.,negative
Highly recommend the movie. The performance was outstanding.,positive
the experience was terrible. There was a clear lack of attention to detail.,negative
the experience is outstanding. The attention to detail was impressive.,positive
Best film I've ever played. It provided incredible value for the money.,positive
This movie was fantastic! I loved every minute of it. The acting was superb and the plot kept me engaged throughout.,positive
Would not recommend the experience. I was completely dissatisfied with everything.,negative
Awful experience with the product. It was a waste of money.,negative
Middle-of-the-road game. It was neither impressive nor disappointing.,neutral
the album exceeded my expectations. It had amazing features.,positive
"this app didn't wow me but wasn't terrible. Some aspects were good, others were not.",neutral
